Country Name,Country Code,Indicator Name,Indicator Code,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
United States,USA,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2.93995588263093,3.10805528697088,2.62059690819102,2.21143124301461,2.36377365510939,2.39463112418951,2.24835311802286,2.36659049214619,3.0427686142332,3.39573187783874,3.67176117451771,4.00560717472233,4.1547246217748,3.80722353991029,3.80027315572554,4.2524193883426,4.49807222676964,4.40644701242842,4.48270562692331,4.40735979665681,3.91171783929969,,
United States,USA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.14130978562644,1.93237887302846,1.79958788418713,1.90611046282081,1.96221250494438,1.96533917313327,2.06699030333168,2.44837084632626,2.85193581597271,3.6186600721543,3.87277175009714,4.12707360367677,3.53132000113054,4.0862289816124,4.20514295986039,3.68995668546946,3.36394091573471,3.18514312187352,2.93606036085465,2.75583311565249,2.73674044134128,2.94784324286658,
United States,USA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,80.7857503245687,82.2734776054791,83.1475806132099,82.74892084256,81.9048674438577,81.5558315388656,80.5896409975695,74.5138376788449,73.327087702043,79.1533265131399,77.5777395095948,74.0430557442919,66.7870813886686,66.1553067215538,63.5294612968462,63.4280804980139,62.3134836961145,61.9673299475403,64.1865713952851,63.5302997401946,61.9242286125406,59.4395481423724,
United States,USA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.26945597785585,5.95835100587976,8.54527074275638,9.15569083719739,9.5145229774922,10.5897779633577,12.0367338221684,13.4061194313727,13.273665303199,14.4214490376561,15.4483788368526,14.877320019076,16.0558166373077,15.9590908589153,15.4203848160796,14.7546624240817,16.4782246715834,17.2277515941225,16.1425371215923,15.6593540227649,16.344514549199,16.0202469374094,
United States,USA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,20.0480976472,17.6023162755,16.0769598286,15.8485299335,15.2362848574,14.2965515135,13.5303547653,11.7174025773,10.6162575632,10.7084204671,10.5551422145,9.5092092683,9.0315767684,8.8766580243,8.965921416,9.4385216576,9.6632715818,9.4852108743,,
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.88015908861564,1.57012187982875,1.53818475862319,1.8529735192573,1.89528119129067,1.8391671472326,2.09231382433035,2.55760222161327,3.31999678135893,3.6956647419034,3.95084622024185,6.50615173993241,5.782033658543,7.17732035353597,10.0427223895573,10.2660131159082,10.9761680045297,11.1563736099247,8.17133468780365,7.74301063427724,10.6640746381499,13.7085850126184,
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,9.08251077915708,8.39484463374912,7.92751520945798,7.3627315842696,7.95441057885593,8.21094526383142,8.71073963021223,7.99245293212977,7.50334027104673,7.24536903862269,8.21767428858397,9.51146505346236,10.2447157112498,9.830183063,10.0314434221539,10.1824346198985,10.2409533021768,10.4470205780623,10.1121598987295,10.7475814944542,10.247173292872,9.53003126835729,
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.67219583271158,2.34992230941119,2.07706376086991,2.27436473896588,2.30596029120205,2.40225978264502,2.63783757436354,2.65804019584617,2.55233824333349,2.46440382338985,2.41116911266604,2.28733115829334,2.31243891638634,2.63124652534508,2.79712181285441,2.45470224451183,2.41924667279924,2.29872686787914,2.26823068839742,2.29952774066965,2.30775530717897,2.25185229226818,
United States,USA,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,112,108,106,100,99.2,98.2,99.7,103.6,106.9,110.7,116.1,123.1,117.4,123.1,133,133.5,133,132.3,123.9,119.9,122.8,126.9,
United States,USA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,80.10629007,84.16506632,87.53119814,100,93.99704812,90.26618336,92.97034415,100.5935252,107.8016475,118.5289836,126.4805466,133.7545021,115.0409063,132.8249833,142.5555709,148.0756246,151.8910979,156.6522112,155.0967981,154.7712254,161.0373425,167.7076028,
United States,USA,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,74.6344521445232,75.750539682494,76.0614419558418,75.5174158461501,75.3843108535948,74.9780208176441,74.2020883831389,71.6277576553266,70.3949723498798,72.2286638887011,71.5893525887486,68.9611343124506,66.4230414796233,64.7454478093485,62.1976553784006,62.5332638786654,61.741481046469,62.3570697914254,65.2874472337768,65.7675747155425,63.5701247791689,,
United States,USA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,103.7037037,104.8543689,104.950495,100,102.7979275,104.357067,102.8895769,101.2707722,97.18181818,95.92720971,96.5890183,91.79716629,98.98819562,97.08201893,94.59459459,94.68085106,95.34050179,95.86956522,100,100.0834725,99.594485,99.84264359,
United States,USA,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,35.4055903563721,35.177328013192,33.3501225613646,32.6311351404975,30.6489626388489,29.2355190510564,28.3089816195643,28.8263378844641,28.8775690711452,26.8331777204896,25.9169009503009,24.3429999342408,22.9133541395215,22.9555506676808,22.1773625303174,23.6559621455567,22.5176308053141,23.1462598817584,24.3494933477312,25.2076013727194,25.8447098322078,26.5389427042478,
United States,USA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,31.3273148391851,30.6040526958793,27.772181368434,28.5751841472186,27.1727555804529,25.1151062293931,26.4700231470892,26.9317641927519,27.3085990100976,24.8428204057831,23.0392783289575,22.0916683106464,18.0481956869841,19.7768125697295,20.1193657888946,20.0364964364106,20.7998751557684,20.6318192073565,20.6204391198896,19.7871142287022,19.4994212741168,19.8774320245577,
United States,USA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,151976000000,166161000000,178686000000,201605000000,198147000000,205028000000,218602000000,256786000000,276997000000,313813000000,344312000000,380175000000,355343000000,377351000000,404471000000,424151000000,435743000000,456523000000,470441000000,490122000000,521836000000,544351000000,
United States,USA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,27.1885034479128,27.2693351628842,28.9882811188342,27.7716326479998,28.619156484832,30.5826521255633,29.5843587890321,28.5697039558231,29.0717950013899,31.0790183963061,31.6680801133855,33.5400802262116,37.027322896469,36.8675318205066,39.6488252557044,39.2810579251257,39.4790048262393,39.5980049197959,39.4727500366677,39.5291376432806,39.4098912301949,40.0291356128674,
United States,USA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,71.39045501,74.99031208,84.12927817,100,93.63773525,95.30929882,103.4741523,121.1530215,137.5927896,152.3129516,160.438577,172.2772254,127.4752402,156.3713095,179.943143,185.5414913,184.9487811,191.5784166,183.8562058,178.6829111,191.2551179,207.6015961,
United States,USA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,898713000000,944693000000,1048480000000,1238250000000,1180170000000,1202410000000,1305310000000,1525470000000,1732490000000,1919200000000,2017390000000,2165990000000,1603570000000,1968120000000,2207950000000,2276270000000,2268370000000,2347680000000,2241660000000,2189180000000,2342670000000,,
United States,USA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0.0863568235910686,0.0504184957441201,0.0425568441934992,0.0676357762971936,0.0526788513519239,0.0421819512479105,0.0605373436195233,0.0427605918176038,0.0658301058014765,0.0658503543142976,0.0466097284114684,0.0429595704504638,0.0362877828844391,0.0579842692518749,0.0691769115695555,0.0445214980648166,0.0255508408240278,0.0223488894568255,0.0269857102772053,0.0237619597292137,0.00581404495724963,,
United States,USA,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,34.5,,,,,31,,,,,27.8,27.3,26.8,26.2,25.6,25.1,24.6,,,
United States,USA,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,28.4,,,,,25,,,,,22,21.5,21.1,20.5,20,19.6,19.1,,,
United States,USA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,,,,31.4,,,,,27.9,,,,,24.8,24.3,23.9,23.3,22.8,22.3,21.8,,,
United States,USA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,13.2,12.7,12.3,12,11.8,11.7,11.7,11.8,12.1,12.4,12.7,13.1,13.5,13.9,14.3,14.7,15,15.4,15.8,16.2,,,
United States,USA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,0.0229036535589857,0.0245009826736958,0.0249098038589666,0.0256606956128131,0.0257949902348406,0.0264402355219897,0.027052392044394,0.0271870191934373,0.0276597278498364,0.0286108491552721,0.0282222335556632,0.0290083081598091,0.0291022604654148,0.0294522098422075,0.0301588886249902,0.0319954017294704,0.0341953041362802,0.0335572948257602,,
United States,USA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,4400,4100,4000,3900,3900,3800,3700,3700,3600,3500,3500,3400,3400,3400,3300,3100,2900,3000,,
United States,USA,Number of maternal deaths,SH.MMR.DTHS,,,,470,510,520,540,540,560,570,570,580,600,600,610,620,630,640,680,730,720,,
United States,USA,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,64.56,,,,54.71,,,,
United States,USA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.1,2.1,2.2,2.5917,2.2,2.3,,2713,2.9401,2402,2.41,2416,2422,2.4383,2.4683,2.5041,2.5666,2.5817,2.5858,2.5948,,,
United States,USA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,9.4673,,,,,9.9177,,,,,12.6078,,,,8832,8.55,,,,
United States,USA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.7999999523,3.7000000477,3.5999999046,3.5,3.5,3.4000000954,3.3,,3.2,3.1,3.1,3.1,3.1,3,2.9,2.9,2.9,,,,,,
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,92,92,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92,92,92,92,92,
United States,USA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96,96,96,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95,95,95,95,94,
United States,USA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84,87,88,90,89,88,92,92,93,93,93,94,92,92,91,90,91,92,92,93,93,91,
United States,USA,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Incidence of HIV (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,41000,40000,40000,39000,39000,39000,39000,,,
United States,USA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,98.9423321117692,98.947103376354,98.9518518960534,98.9565688404955,98.9612576598948,98.9658869554494,98.970687390534,98.9755717156059,98.9805980161442,98.9857309470258,98.9909778979207,98.9963099760288,99.0017779137847,,
United States,USA,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,99.6660948659697,,
United States,USA,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,99.2095856995511,99.2143698518206,99.2191311977684,99.2238608831708,99.2285623675617,99.2332041673278,99.2380175688897,99.2429150870344,99.2479549641362,99.253101759601,99.2583628830591,99.2637093636678,99.2691920708955,,
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,99.7713080995427,,
United States,USA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,96.9727707102043,,
United States,USA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,86.1,,,,,86.4,,,83.4,,,,,77.2,,,,
United States,USA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.8,4.8,4.7,4.6,4.6,4.7,4.6,4.5,4.5,4.5,4.5,4.4,4.2,4,4,4,4,4,3.9,3.7,3.6,3.5,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,18,,,,,16,,,,,14.5,,,,,14.3,14.6,,,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,21.6,,,,,19.2,,,,,17.4,,,,,17.2,17.5,,,
United States,USA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,,,,14.6,,,,,13,,,,,11.7,,,,,11.6,11.8,,,
United States,USA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,9.3,,,,,,,,,,8,,,,,7.4,,,7.1,
United States,USA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,7.6,,,,,,,,,,6.6,,,,,6.2,,,5.9,
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.9,8.7,8.6,8.4,8.3,8.2,8.1,8.1,8,7.9,7.7,7.6,7.5,7.3,7.2,7.1,7,6.9,6.8,6.7,6.6,6.5,
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,
United States,USA,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Probability of dying at age 5-14 years (per 1,000 children age 5)",SH.DYN.0514,,,,1.8,,,,,,,,,,1.3,,,,,1.3,,,1.3,
United States,USA,Number of neonatal deaths,SH.DTH.NMRT,19047,18665,18327,18271,18528,18804,18797,18625,18607,18808,18787,18180,17233,16482,16166,16036,15842,15517,15084,14579,14096,13727,
United States,USA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,88,,,,,,,,,,88.4,,,,,88.2,88.3,,,
United States,USA,Number of under-five deaths,SH.DTH.MORT,35173,34357,33748,33316,33045,32905,32838,32786,32681,32458,32068,31510,30807,30024,29213,28430,27721,27122,26635,26240,25881,25497,
United States,USA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,5.9,,,,,,,,,,6.2,,,,,6.4,6.6,,,
United States,USA,Number of infant deaths,SH.DTH.IMRT,29480,28836,28374,28070,27906,27847,27843,27844,27785,27611,27287,26811,26207,25536,24844,24185,23596,23109,22726,22424,22159,21873,
United States,USA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,6.1,,,,,,,,,,5.4,,,,,5.4,5.2,,,
United States,USA,Number of deaths ages 5-14 years,SH.DTH.0514,,,,7655,,,,,,,,,,5549,,,,,5434,,,5599,
United States,USA,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,7.9,7.7,7.6,7.5,7.5,7.6,7.8,8,8.3,8.6,9,9.4,9.7,10.1,10.4,10.7,11.2,11.6,12.3,13.2,,,
United States,USA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,6.8,6.5,6.3,6.2,6.2,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.3,6.4,6.6,6.8,7.2,7.8,8.5,,,
United States,USA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.1,7.9,7.7,7.7,7.7,7.8,7.9,8.1,8.4,8.8,9.1,9.5,9.8,10.2,10.5,10.9,11.3,11.8,12.4,13.3,,,
United States,USA,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,,,,,,,,,,,,,,15,,,,,,15.8,,,
United States,USA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,,,,,,,,,,,,,,9.3,,,,,,9.8,,,
United States,USA,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,3.9,,,,,,4.1,,,
United States,USA,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,,,,,,,9875,9.7916667,9.6666667,9.5833333,9.9583333,9.4166667,9.75,9875,9.6666667,9.3333333,9.7083333,9.7083333,9.75,9.7916667,,,
United States,USA,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,16.5416667,16625,16.5,16.25,16.0833333,15625,15.9166667,15.2916667,15.2083333,15.2916667,15.5833333,15.5416667,15875,15.9166667,,,
United States,USA,Nondiscrimination clause mentions gender in the constitution (1=yes, 0=no),,,,,,,,,,,,,,0,,0,,,,,,,
United States,USA,Mothers are guaranteed an equivalent position after maternity leave (1=yes, 0=no),,,,,,,,,,,,,,1,,1,,1,,1,,1,
United States,USA,Legislation exists on domestic violence (1=yes, 0=no),,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1
United States,USA,Law mandates nondiscrimination based on gender in hiring (1=yes, 0=no),,,,,,,,,,,,,,1,,1,,1,,1,,1,
United States,USA,Law mandates paid or unpaid maternity leave (1=yes, 0=no),,,,,,,,,,,,,,0,,0,,0,,0,,0,
United States,USA,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,,,,3.58,,,3.21,,3.56,,3.44804,,3.650306,,,
United States,USA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,,,,4.07,,,4.15,,4.14,,4.184653,,4.152011,,,
United States,USA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,3.52,,,3.68,,3.67,,3.728529,,3.752486,,,
United States,USA,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,,,,3.9,,,4.04,,2,,2,,3,,,
United States,USA,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,,,,3.6,,,2.82,,2,,2,,3,,,
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75,74,71,71.69,69.72946076,74.7,71.4,73,74.55420245,85.54442129,87.26611282,,
United States,USA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,2481.7241003131,2986.29877759584,3841.73955950724,4303.15693563157,5129.5435115306,6358.80153059646,11435.1120626478,30335.7014808075,65767.5604718042,
United States,USA,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,767662,930471,1205823,1360046,1633177,2039539,3694357,9863566,21517004,
United States,USA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,0.256527384,0.98880068,2.509620243,4.494888518,6.920633597,9.57310291,12.77644087,17.34151705,20.23035652,23.85295723,25.4146804,26.11492781,27.3523823,28.34451919,29.45894011,30.35140225,30.69286505,31.85382022,32.73119648,33.99513449,35.60633748,
United States,USA,Fixed broadband subscriptions,IT.NET.BBND,,705900,2754286,7069874,12792812,19881549,27744342,37352520,51156350,60237701,71704000,77130000,79992000,84522000,88317000,92514000,96032000,97810000,102212000,105727000,110513000,116467000,
United States,USA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,63.98905966,65.35833679,68.03204401,68.33707672,67.31040755,65.87670297,63.12058598,60.77916193,59.37789594,56.24008558,52.69917132,53.63113737,49.90833282,48.4292695,45.99689919,44.13236704,42.10896759,40.32184536,38.90820791,37.56191702,36.60737632,35.68490762,
United States,USA,Fixed telephone subscriptions,IT.MLT.MAIN,173867000,179850000,189502000,192513000,191570800,189250143,182933281,177690711,175160940,167459899,158418151,162763000,152873000,149652000,143319000,138595000,133233000,128495000,124848000,121331000,119005000,116724000,
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.35683377,25.15099311,30.89124914,38.86183584,45.14982121,49.35962707,55.42732036,63.21739536,69.05236638,77.10934813,82.93180628,86.09952013,89.5449638,92.26777096,95.44904589,97.06859919,98.19768385,111.5562164,119.1439209,122.5578619,123.10815,123.6875624,
United States,USA,Mobile cellular subscriptions,IT.CEL.SETS,55312293,69209321,86047003,109478031,128500000,141800000,160637000,184819000,203700000,229600000,249300000,261300000,274283000,285118000,297404000,304838000,310698000,355500000,382307000,395881497,400205829,404577397,
United States,USA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,28300000,27307576,29676890,32689484,34901628,38497839,40896742,44839390,42411770.0512,37353574903,42058000,42537745,43637315,44427127,47849621,49527457,50181793.5,51425466,,
United States,USA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,83.3,87.62,85.8,83.68,82.45,82.43,83.8,81.63,91.7,92.8,95.09,96.74,92.03,94.34,96.66,
United States,USA,Rail lines (total route-km),IS.RRS.TOTL.KM,195804,192815,194708,194077,194746,198057,196806,195369,194025,191771,193560.51,192123,191785,194431,194136,153516.6,154321.5,152932.6,151735,151270,150966,,
United States,USA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,8314,8569,8511,8970,8965,8552,9141,8869,8660,8706,9308594,9943.07,9517555,10331.31,10570,10950,10960,10740.5585,10518.6946,10492,10659.8,,
United States,USA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1969331,2010027,2092745,2140191,2183277,2200123,2264983,2427268,2476653,2586836,2584940,2594631,2236917,2468738,2524585,2500300,2541354,2702736,2547253,2314693,2445132,,
United States,USA,"Air transport, passengers carried",IS.AIR.PSGR,590571392,588170880,634364608,665327414,622187846,598410415,588997110,678110608,720547738,725530965,744302310,701779551,679423408,720497000,730796000,736699000,743171000,762710000,798222000,824039000,849403000,889022000,
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,25478.80078125,25757.900390625,27292.19921875,30171975,27924568,29554684,34205554,37450121,37357644,39881895,40617739,39313596,35097.670654396,39353.2561,39621.9135350454,39111.3403776909,37113.5589216014,38225.1960889445,37866.224512,38657.919041,41591.551767,42985.295216,
United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,7942900,7824400,8511400,8820878,8535240,8038761,7789108,9566226,9969599,9738983,9815504,9054478,9182363,10095197,10057768,9864360,9745498,9556324,9498668,9640591,9639096,9879630,
United States,USA,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,5.80781523909941,5.86851425899453,5.6665832662,5.5372399658,5.5,5.6,5.7,5.7,5.72790978955242,5.7,5.8,,
United States,USA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,4.30244755244755,4.46947692621297,4.5824586,4.47982382,4.3,4.5,4.8,4.8,4.88633307476574,4.9,5.6,,
United States,USA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,
