Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
European Union,EUU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4311.76710892283,4530.436126025,3900.330409328,4103.10296939263,4124.08715620773,4257.4729177837,4540.22532479991,4599.26844743181,4648.20969120604,4654.89093762617,4548.21684041195,4640.68966210015,4735.28002557525,4293.89362954031,5329.42544792573,4831.97614344018,4695.77545066009,4597.97478057471,5229.55422807305,5075.47855262507,5024.44029675412,5164.66693411909,4896.46521244164,5325.18838950999,5720.96446947031,5513.25440035983,5286.90433248506,5513.37552412294,
European Union,EUU,Surface area (sq. km),AG.SRF.TOTL.K2,4352774.01953125,4352774.01953125,4352774.01855469,4352794.01855469,4352804.01855469,4352824.01855469,4352904.01855469,4352904.01855469,4352834.01855469,4352834.01855469,4384964.99511719,4384984.99511719,4385294.99511719,4385644.99511719,4385414.99511719,4385434.99511719,4385724.99511719,4385704.99511719,4385719.99511719,4385855.99609375,4386039.99023438,4386021.99707031,4383341.99707031,4384062.19238281,4384082.59277344,4384131.57714844,4384317.59277344,4384317.59277344,4384317.59277344
European Union,EUU,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,103.557215397569,101.458942527546,100.088038430704,99.344715387875,97.8221047502195,98.545113309546,99.1685534947912,98.5719200443524,100.586111337413,101.228378456179,99.8388127959552,99.5257416539394,100.818607988137,100.384767699859,99.9220656174986,99.5440456994443,98.9899406585022,100.592968723655,100.999107242031,100.68642816662,102.583345834637,103.048325787689,102.023205540682,101.919161954039,102.211372489338,,,,
European Union,EUU,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,99.3722605580922,98.0965788673654,97.7309812317504,96.2209607370333,93.1356092049244,93.6856057600946,97.9014429196173,97.9640345519359,97.8983686432302,100.267313649878,99.4821342061538,98.4621455704822,98.295656956469,97.0351417758444,102.481142946743,98.5236798462489,97.7661296629887,96.8201400196242,100.663985686236,101.855477563993,100.874906476302,102.936123441423,98.8939529225242,102.68218222088,104.401421906443,,,,
European Union,EUU,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,96.1893796944413,94.9749368173672,93.426921002205,93.2998764070736,89.0624669151165,89.8923010965265,97.8097203794191,98.5661751391137,97.4487000621398,100.144573211502,99.8890875475254,98.7884323104791,97.3431074214819,93.6608518465638,106.347530661221,97.8738868794473,95.2842356361109,92.4475707313142,99.6864079758859,101.145313767542,96.6832426586038,100.549351564604,92.7206792053841,100.511442158101,103.35190425307,,,,
European Union,EUU,Cereal production (metric tons),AG.PRD.CREL.MT,252240609,267001948,234833974,249030298,249322956,257896709,277717599,292521558,289789959,276838640,280032813,287707880,292337870,254115802,328281126,290822444,273056376,265514924,320475803,302137310,284366174,294818489,284917685,309563667,333577056,318378616,302807845,307061986,
European Union,EUU,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,793.55786599934,796.998683561284,755.137499139344,735.115331084217,752.1496854313,763.190237480285,759.050106752547,757.198760871945,762.941285660798,762.958396243553,772.117500606342,791.639624526866,813.259609910733,696.990473799275,698.132681961491,708.104875260865,,,,,,,,,,,,,
European Union,EUU,Urban land area (sq. km),AG.LND.TOTL.UR.K2,547911.4706739,,,,,,,,,,547911.4706739,,,,,,,,,,547911.4706739,,,,,,,,
European Union,EUU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3433973.73013571,,,,,,,,,,3433973.73013571,,,,,,,,,,3433973.73013571,,,,,,,,
European Union,EUU,Land area (sq. km),AG.LND.TOTL.K2,4209512.015625,4209622.015625,4209662.01660156,4209642.01660156,4209682.01660156,4209652.01660156,4209742.01660156,4209652.01660156,4209612.01660156,4209582.01660156,4241752.99316406,4241222.99316406,4240032.99316406,4240492.99316406,4240282.99316406,4239992.99316406,4239332.99316406,4239280.99121094,4238732.19116211,4239645.78979492,4240990.18920898,4240845.98510742,4237518.69262695,4238896.18164063,4238865.5859375,4238290.18798828,4238693.57177734,4238693.57177734,4238693.57177734
European Union,EUU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Forest area (% of land area),AG.LND.FRST.ZS,34.9613327390243,35.1159034136439,35.2834000421491,35.4457270233522,35.6072095605782,35.7692890265978,35.930341884861,36.0929354774097,36.255101635562,36.4171877905624,36.4793399568641,36.5783244509737,36.6830398130007,36.7735002731251,36.8697680744393,36.9667426693317,37.090266022285,37.2084890773164,37.3310965480381,37.4408095362703,37.5466605911687,37.6350051181039,37.7516943620942,37.8265338142089,37.9139174705268,38.0061845805621,38.0896796490614,,
European Union,EUU,Forest area (sq. km),AG.LND.FRST.K2,1479241.50247186,1485786.80108637,1492851.88973993,1499678.21786493,1506490.29748529,1513302.59683222,1520114.69903559,1526926.98617548,1533739.11508173,1540551.38818353,1547363.49450678,1551368.30712885,1555372.99096674,1559377.70242304,1563382.50527948,1567387.29898065,1572379.88473505,1577372.40457147,1582365.2066955,1587357.70516962,1592350.19204706,1596042.60354608,1599735.10537714,1603427.4974975,1607119.99993891,1610812.39190668,1614504.80279535,,
European Union,EUU,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.56383271770337,,,,,,,,,,2.60182967952564,,,,,,,,,,2.60235364727342,,,,,,,,
European Union,EUU,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,1.1,,1,1,,,
European Union,EUU,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,,,,,,,,,,,,,,,,,,,,,,,,114390,,,45604,39630,25455
European Union,EUU,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,29.4544895283424,30.3669102169431,30.2872033398453,29.6539039186252,31.2747235697337,31.0571654182154,31.2744308766624,30.2644795166536,30.3216825927569,30.1517458845543,30.029983843056,28.5028740707852,26.5557042123989,25.9770900036955,24.8935176943299,23.9857737130211,23.6023504380611,22.6405971565781,21.90243102764,21.9251203887993,20.8687854453992,20.9456063402863,20.5041209374176,20.5445114443834,20.190639166743,19.7958587089564,19.6799884476813,19.7224350786706,19.7584675346275
European Union,EUU,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,30.4198943912364,28.1655417680534,26.8400067612716,27.4629189864275,26.7182109411389,25.8468934268687,25.3821450507519,25.5510263444157,23.9279691070851,23.3396683482938,22.7802708813354,22.8762750582772,22.7590653889824,21.8702307038055,22.2096554143435,22.2242390330311,22.4189872096956,23.013518309275,23.3532496299692,21.0900605916632,22.1844885203551,21.7834923425526,21.3020087185014,20.2786380811322,19.6422484169882,19.455722147688,18.71368521173,19.1227401870476,19.4105228594969
European Union,EUU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,16.2184382541058,15.9333608384946,17.3523648135627,17.5728740164187,16.930614372237,17.4338500914816,17.4842067877581,17.3992749275211,17.9960004558888,18.243151228361,16.6892243180326,16.2454834010003
European Union,EUU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,635529162567,677324878665,575334745775,656349509578,734977366597,716618092006,750365560295,773032084684,705934693421,720677706454,720925797542,771578802145
European Union,EUU,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,409337197960812,415788945048922,481693301850607,454417357506.43,484823869188787,565066895865971,594713894141648,603980186155302,646387925165289,686615698692986,693377554154086,716107185520.22,784169221157905,934702930969.48,1137018079039.5,1250201405180.63,1404704212707.44,1683219192556.25,1875724254182.76,1637006901180.44,1683693976302.83,1906995416238.64,1897103393414.71,2056543784546.35,2216333607497.14,2080764522155.48,2113222371574.53,2307414004222.67,2509425423733.04
European Union,EUU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,34.7326560592385,33.9662042429614,34.0235921190598,34.6065690911759,35.3670087930482,36.0004997442897,35.4693921663092,35.5243613972942,37.4066604866707,39.6549423287025,40.5913305762762,42.481559822666,43.1696568253073,45.1543712636241,44.6556984572156,45.4332919197141,44.8235794221881,44.9466368188688,45.5867665930021,47.0357892106064,47.5798771592716,47.8467625446485,48.9608493168843,48.8036523344943,50.4499830236491,51.4467375279104,52.2653131921753,52.1998564407331,52.013745789615
European Union,EUU,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,0.0379996161713219,0.0288110233259089,0.082099711739654,0.0859541625564588,0.105563119465731,0.145008755473933,0.123499896506823,0.104573768668998,0.0799630393548815,0.0727316653424749,0.0951626225449417,0.0799840815827524,0.0816238854899108,0.0948027671133553,0.126899959756345,0.156902728721206,0.199158617366493,0.235345697285797,0.27529258139384,0.239116838257268,0.29461676672807,0.325507516769445,0.308944548917959,0.317775054606311,0.305628589095748,0.267675264918854,0.263760176235067,0.289079600911884,
European Union,EUU,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,1399054866510,1396844625526,1479777008392.6,1377354436328.9,1579053115339.7,1931331657076,1996811389930,2208210557381,2279994625903,2344115169056,2449492306603,2473637283630,2641904529608,3157135874970,3770690027946,4077901925064,4607376378856,5370697347252,5968681434787,4617013688146,5182474760879,6093074057349,5815474442558,6075470516060,6157553231090,5388753495536,5379288111468,5909509069859,
European Union,EUU,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,11.1728882465984,10.3823269320523,9.49511224255561,7.87763933247962,7.55232678700688,7.19263187989545,7.05246891908889,6.41136542720145,6.04165076043608,0.964318919453419,1.06726444510679,1.03709586368109,0.995288232118726,0.912946041933461,1.01988520156743,1.2499603786376,1.2059025915047,1.18166240943501,1.24274162337912,1.2256671200757,1.00040172396723,1.09437563475163,1.27393588864974,1.34724626839407,1.11001705354159,0.866168144296559,0.802405147420532,0.934025763028687,
European Union,EUU,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1.79403364168621,1.71656342792381,1.72232497477327,1.60168422676508,1.42982882291331,1.51968365144513,1.4819481787426,1.36455435332748,1.4472271659678,1.28210474853093,1.27573314848809,1.32046673775336,1.27408956746043,1.31199782079045,1.27300083555655,1.3270422382743,1.3449709897455,1.39191064708291,1.49929317094125,1.58830122824364,1.60464163128689,1.73638478956928,1.72738052489512,1.72010070070708,1.68327489041702,1.59206966087927,1.38889413907245,1.3794699530759,
European Union,EUU,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,0.709549917432972,0.640359269862831,0.632093698482678,0.71493526516129,0.720734072996611,0.753476896821008,0.745141176296602,0.730953173968355,0.611117199641916,0.647227123618379,0.686270610145847,0.620065715919822,0.663306064379251,0.67672482978589,0.747906463193475,0.842169954380671,0.850040387534488,0.91138185423993,0.941414062702531,1.02240435104613,1.08147474949774,1.10893423224529,1.03362037998331,0.949898839447023,0.942968416136967,0.985221516719596,0.980138083896227,1.02493410565905,
European Union,EUU,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,2.67108538241825,2.69462010328656,2.63541180884963,2.57292350106766,2.21242636541959,2.00727286678247,1.96630655413265,1.92744955185747,1.94045769980438,1.83961194858753,1.746605916976,1.84765214247298,1.88245431951242,1.89020258482119,1.96281075984695,2.01985384358422,1.75696677533212,1.78749175585402,2.04627647979605,2.40188253993527,2.29528013320849,1.98817297846379,2.12367478356033,2.1308793918723,2.1266312733251,2.03996672757557,2.05877539512895,1.97293407020326,
European Union,EUU,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1.25159361361358,1.36405165390024,1.41635078461419,1.58402852520303,1.63197958652445,1.6097368262358,1.57303049659176,1.71166540743106,1.82982249677405,1.61871962244601,1.66388571881339,1.74375044439425,1.57971568999855,1.35595581486992,1.31982218774714,1.40519402263704,1.42817762833473,1.49415702687211,1.62400292021045,1.57980892292502,1.8072693888646,1.84543094788712,2.06280658167992,2.00472679126729,1.92462611789751,1.91468921297795,1.77718605908452,1.78545269215599,
European Union,EUU,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1.06872504397397,1.03041559219102,1.47415989119382,3.15013410455299,3.00038464367154,3.3208977025811,3.75316378081005,3.96056129639748,3.57394404945127,2.83265458184531,3.17241420475278,3.24022960716292,3.57881732134465,3.97940240532707,4.5554428926519,5.0468335154669,5.66607514456676,6.24594740347152,6.83186548915811,5.89219625816707,6.3137740783228,6.84504109612713,7.16362642881385,7.15263880904839,6.57162124164649,5.75228693655744,5.78546100590008,6.08937866206856,
European Union,EUU,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,1.53549593099391,1.59741010039781,1.83846839836285,2.52831656572491,2.53351256840746,2.67326449808339,2.64265384100392,2.49710543992458,1.81391859616264,1.78667095440506,1.95134445571242,2.17064960777942,2.21232882244508,2.39591595967401,2.49701839809646,2.43305083747062,2.54518370678709,2.70087644603955,2.81303273380332,3.41740995256522,3.87077078575055,4.08642907241031,4.32491606037166,4.39555757951707,4.66422869686114,4.62669653181456,4.65312086642803,4.93425493556197,
European Union,EUU,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,8.99248391394758,9.01460912423635,9.63670984453679,12.0660680259185,11.4233029404672,11.739323686475,12.0387441310707,12.0877154542374,11.1365241684472,9.93425731409074,10.4010914323436,10.8628301739,11.1090878996505,11.5153966481552,12.2291015773361,12.9172416830925,13.3922560149342,14.2964194362742,15.4805922752179,15.6628864146251,16.678594000203,17.2848855999335,18.1270802103862,18.0360270572528,17.6077220471885,16.6432553216055,16.3798153732752,16.8973448178128,
European Union,EUU,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,79.7966282232828,80.5742529203854,80.7860782011679,79.9703384790454,80.9188071530602,80.9230356781557,80.7852870533335,81.3963453498922,82.7418620317619,89.0286921011134,88.4364815000047,88.0200898808362,87.8139999827409,87.476854542798,86.6241132613401,85.6758952095487,85.2026827761946,84.286572457005,83.0013735200092,82.872329627042,82.0263875091017,81.2952312485454,80.2900393520461,80.2989516197468,80.9766323101742,82.222901269179,82.5540193030692,81.8795498182466,
European Union,EUU,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1587607006152.35,1566950674023.51,1664836086162.4,1552497334699.99,1775231165696.26,2179031813379.15,2264172067913.99,2259449596308.05,2364852599297.41,2362739000000,2458500000000,2475835000000,2644053000000,3156864000000,3770476000000,4081699000000,4605418000000,5363013000000,5949906000000,4607864000000,5183907000000,6092182000000,5808579000000,6076951000000,6157205000000,5388771000000,5379234000000,5909594000000,6465382000000
European Union,EUU,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,3.47546538294854,3.46910752293682,3.52085563893292,3.78475166093354,3.39747093967514,3.14137474043955,3.11665793172021,3.11693139609077,3.06479164753049,2.8613822405916,2.70756898832543,2.89943163379841,2.92499723740835,2.92715814604838,2.97833645525551,3.22352589597743,2.99601491511476,3.13695852236402,3.53782136766922,3.87940004251805,3.72769895408489,3.46639642707534,3.85990124508678,4.13526444990354,4.11163171044456,4.23642843448145,3.99112169897162,3.70550616535774,
European Union,EUU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.03915460010762,2.76699939263016,2.70579206888844,2.64882701004636,2.63016311348153,2.81341836190378,2.51522141607949,2.58668498943355,2.34776222775447,2.27178736031507,2.39664062813198,2.26224248521922,2.14283200267174,2.11175538584707,2.3892296194922,2.50640839945166,3.20086222835399,3.27160912877157,3.03673727092454,2.50977981337971,3.12155487740575,3.42606625092545,3.17012553856161,2.87703022231491,2.82716404934301,2.71387659984609,2.52163457691878,2.70699382107866,2.76157600748943
European Union,EUU,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,78.2015912203904,78.3047313713079,78.2039626151193,77.3137307914365,78.1291292643454,79.1956827482434,79.1514852706882,80.4177171245636,82.1527298885969,82.1877134429647,78.779470102555,79.3914786901033,79.9303802454713,79.5540930203625,79.2218507190173,78.9937072025713,78.2417747288993,77.6328343080971,75.9395513971813,76.2864985371035,76.0444094587696,75.7871419500443,74.9294447671927,75.2591624367526,76.4168337062567,78.1202258568681,78.9671615715105,78.8983401149111,78.6354180437216
European Union,EUU,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.39475810078715,7.54083595519475,9.10250779466234,8.67055157066225,6.82011468366258,7.28550983447489,8.08495674479591,8.85033800603093,8.52811685882231,8.86088017982134,8.55434986791015,8.06226994426931,9.36589302390444,8.75912797365347,10.1436630142355,9.95913811073477,10.8335989914667,11.1223498724019,10.8354795355287,11.5509995355733,10.9952563666261,11.0348071149585,10.8089754969769,10.3731981399901,9.71712939261973,9.30168161544517,9.34101314841337,8.95496829354874,8.94529569556456
European Union,EUU,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,10.672383038438,9.92238056189186,9.20299331161394,8.61722546028548,8.73754069623157,8.88296460345173,8.9862722969268,7.0178707992539,6.34211318318334,6.20281467758876,6.34531787679955,5.74376546547975,5.27088337662092,4.9940705169404,5.11842523397024,5.28415209018153,5.31685367116897,5.25312359282742,
European Union,EUU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.03957201671842,4.06689372733287,3.63090352433191,3.77470433315567,3.45033276279011,3.05873333783326,3.47780262091579,3.19908503526903,2.63565670957878,2.86593149497377,3.93825816224392,3.53652537142038,3.44096791639843,3.57130959688335,3.98732820440396,4.859609012831,5.2647464818158,4.9688158133101,6.23035251134309,5.03276756936488,5.73777266161901,6.77111752027162,7.19790567718696,7.61010756005742,6.78602464282362,5.05878117287793,4.17794443799299,4.7145397397836,5.20809853401058
European Union,EUU,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,10.429412564922,10.6911459088917,11.2234609194229,10.9389297704008,10.6587588628558,10.2731493730849,10.0499386838059,9.37949117250431,9.12650003967393,8.8105780976277,7.55723457114653,7.75943286960418,7.97999800611836,8.07353253643993,7.72653014031799,7.70402579048274,7.47897363781867,7.68719967441161,8.20876411391015,9.31322460150137,8.7781527024405,9.03766581679082,9.21039517319229,9.56574339336758,9.5369287594477,9.75196014668869,9.92282563635925,9.79006673327891,9.34028457331893
European Union,EUU,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.25539610883953,2.10685658502229,2.13587367804793,1.98357389910096,2.18848093517403,2.13413560324655,1.88752224513951,1.81528114459687,1.73251023762471,1.67636719680077,1.65862658603728,1.53342256604343,1.56446875410769,1.55742033780555,1.46843618495356,1.40599957869993,1.37772560829504,1.37220743041557,1.26405008410279,1.34759579428355,1.44261174366656,1.5169662716305,1.45978762457499,1.47520766052279,1.45029333635892,1.48032191429762,1.44240600034082,1.40333399734257,1.38100960277946
European Union,EUU,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,32.0259641249456,31.7287311407307,32.6424678446986,31.2857870529484,32.2340259755066,32.0374055021264,32.6895051584259,31.8235003796435,31.4302365371951,31.8789717262669,31.6821739005225,30.680448192763,30.2119594363367,30.1913009784722,28.3276928189392,27.6847739681092,26.6828310494337,25.9758885096506,25.4196604491188,25.6378137242519,24.4700274397823,24.0983586522482,23.5175770024299,23.2314722430848,23.1532641849875,22.1320365100325,22.5110480898251,22.7085942788152,22.4645518258899
European Union,EUU,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,30.1259820168351,29.1093175169057,27.1541869436619,26.475521562378,26.7344284965222,26.2635621943376,25.6984455504547,25.8162143511571,24.2960717332235,22.615095528126,22.7398936001294,22.1849361787121,22.7055237129184,22.7735404932381,23.5647309581605,23.2862104850796,23.4666901130342,23.8790521542608,23.9822728820434,21.2410577875897,23.1453793172333,23.1782550964373,22.8739562376341,21.858258846923,21.1658507783898,20.418446668567,20.0704316730328,20.1915073583931,20.3582326067848
European Union,EUU,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,401925692832047,413483128450787,483690414035298,450438649209.86,473783327983488,551482603697008,571516669613967,568263398215.03,613641127346043,667017567864708,673020980795191,692734159855.07,740355819699746,876266886217415,1050618299017.93,1141425743540.04,1257593008804.63,1486559932217.26,1672171364840.25,1458609566603.53,1494784002768.88,1644809968874.56,1616112514197.27,1745396925146.6,1885495489538.86,1799372884102.96,1816660319376.88,1984210238718.45,2136931926050.41
European Union,EUU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.199198122986,32.8143885994181,32.4528073427113,35.3561067451722,36.1103779237004,36.5434900663734,36.4075827765523,36.8582404143273,39.2200320297412,41.8130877670659,42.5803934590424,43.8696900247907,43.1113054669106,43.0611431990646,43.6790171586914,44.5036050153961,44.7896258300582,45.3942293004709,45.5897094425493,47.7713976946543,47.2973754249013,47.5231036429428,48.5975574044362,47.5591690821603,48.3391128131308,50.0160462788763,49.8464544521289,49.8193075280718,49.9174609007493
European Union,EUU,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,0.0323293809221022,0.0212061701922091,0.11160744966763,0.212689870222282,0.176491075453685,0.221459599106611,0.204157102790941,0.155280077272434,0.143506648685072,0.118920582165945,0.169903525639782,0.18028308630968,0.185143598856467,0.223190522681898,0.262836493410927,0.264876293726767,0.294121720699577,0.403295306621469,0.481532614014891,0.342321628981865,0.366457283412731,0.405053120809813,0.415820363564188,0.412294446418312,0.404298067410422,0.357254577424324,0.352152302998635,0.397915754625673,
European Union,EUU,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,1454874220491,1496915203843,1559363508978.8,1363347366808.5,1551011687058,1880207503670,1940275868852,2133041828791,2238653072479,2326744411778,2510818521238,2484225433276,2603609100057,3139843589590,3777281854266,4155756600232,4775696902830,5576800590717,6264724084518,4721387705495,5323330224284,6244298870339,5875825393825,5922795931921,6043802751398,5241161418839,5265607111214,5810773199154,
European Union,EUU,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,10.2637031878977,10.1685969118322,9.09174297997131,6.95826778177424,7.08620747104684,7.13560007570785,6.98644015158775,6.34736642352248,5.79910156491241,0.887978973044698,1.28519857162314,1.480009477502,1.24983272443961,0.772674262133164,0.662568416908969,1.19673132572835,1.57251927251702,0.699879812754465,0.667089468972445,0.718677880245011,0.660734300148191,0.472187953095193,0.544326191306026,0.587860124647368,0.502288626278844,0.38868626859641,0.391866352714696,0.412199015674664,
European Union,EUU,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,,,,,,,,,,,42.1047674983935,,,,,38.4457971140225,,,,,35.1298493629089,34.5842355961694,33.9621882950188,33.4004408965514,32.7731182078454,32.2610122715489,31.7179681475968,,
European Union,EUU,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,,,,,,,,,,,31.0423263744285,,,,,28.7953740792541,,,,,26.8631756603654,26.4849198056061,26.1655230575431,25.8069174896309,25.5275677665573,25.1940388719552,24.9444793560079,,
European Union,EUU,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,,,,,,,,,,,36.3840014728712,,,,,33.460066289784,,,,,30.8526601375325,30.4160064675087,29.9302814892962,29.4660658298979,29.0182663829234,28.6075108780597,28.2110076593151,,
European Union,EUU,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,29.8403240987716,29.1546139215441,28.5171463322951,27.9037789502186,27.3021073933587,26.7446891119748,26.1964647364985,25.6735514771265,25.1919458950136,24.7123095310872,24.3022076907542,23.9642779533869,23.7237319663712,23.5708650344588,23.4134693172868,23.319930135683,23.2146358372284,23.1060273140052,23.0222561349368,22.9818005216906,22.9909556167726,23.0744663318536,23.2034259193269,23.3698806703134,23.5668744095182,23.8566864060063,24.2465667050725,,
European Union,EUU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,,,,,,,,,,,0.01497321699447,0.0142888775483727,0.0139181771352297,0.0135595677774105,0.0130623397229449,0.0128376518067057,0.01243901339,0.0122723061506622,0.0121574639611951,0.0119496361781205,0.0114473651097805,0.0110540180156692,0.0104432987127208,0.0100965335139585,0.00987335407118877,0.00972038426708543,0.00949725576498258,0.00936189674985702,
European Union,EUU,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,,,,,,,,,,,6700,7000,7200,7400,7700,7800,8000,8100,8200,8400,8700,9000,9600,9900,10100,10300,10500,10700,
European Union,EUU,Number of maternal deaths,SH.MMR.DTHS,,,,,,,,,,,520,490,480,470,450,440,430,420,420,410,390,370,350,340,330,320,310,300,
European Union,EUU,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,,,,,,,,,,,,,,,,,,,,,,,,,92.3359394293228,,,,
European Union,EUU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.66074238153736,,,,,,,,,,3.17042536910171,,,,,,,,,,,,,,,3.57424950450375,,,
European Union,EUU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,8.58227194176189,,,
